cycle,visit_id,config_id,altslot_id,slot_id,slotdur,ra,dec,elat,glat,orient,inst,mode,categ,apt_target,apt_tile,apt_config,apt_pointing,apt_exposure
2,04477002007,04477002007_10708,04477002007_10708_02,04477002007_0019,109,346.022764,-62.934065,-50.649886,-50.120010,308.93873283,NIRISS,WFSS,CAL,1,7,8,19,2
2,04477002007,04477002007_10709,04477002007_10709_01,04477002007_0020,76,346.022764,-62.934065,-50.649886,-50.120010,308.93873283,NIRISS,WFSS,CAL,1,7,9,20,1
2,04477002007,04477002007_10709,04477002007_10709_02,04477002007_0021,76,346.023106,-62.934005,-50.649933,-50.120154,308.93873283,NIRISS,WFSS,CAL,1,7,9,21,2
2,04477002007,04477002007_10709,04477002007_10709_03,04477002007_0022,76,346.023194,-62.934144,-50.650068,-50.120071,308.93873283,NIRISS,WFSS,CAL,1,7,9,22,3
2,04477002007,04477002007_10709,04477002007_10709_04,04477002007_0023,76,346.022909,-62.934202,-50.650035,-50.119944,308.93873283,NIRISS,WFSS,CAL,1,7,9,23,4
2,04477002007,04477002007_10710,04477002007_10710_01,04477002007_0024,109,346.022909,-62.934202,-50.650035,-50.119944,308.93873283,NIRISS,WFSS,CAL,1,7,10,24,1
2,04477002007,04477002007_10711,04477002007_10711_01,04477002007_0025,109,346.025342,-62.935219,-50.651516,-50.119845,308.93873283,NIRISS,WFSS,CAL,1,7,11,25,1
2,04477002007,04477002007_10712,04477002007_10712_01,04477002007_0026,141,346.025342,-62.935219,-50.651516,-50.119845,308.93873283,NIRISS,WFSS,CAL,1,7,12,26,1
2,04477002007,04477002007_10712,04477002007_10712_02,04477002007_0027,141,346.025683,-62.935159,-50.651563,-50.119990,308.93873283,NIRISS,WFSS,CAL,1,7,12,27,2
2,04477002007,04477002007_10712,04477002007_10712_03,04477002007_0028,141,346.025772,-62.935298,-50.651697,-50.119907,308.93873283,NIRISS,WFSS,CAL,1,7,12,28,3
2,04477002007,04477002007_10712,04477002007_10712_04,04477002007_0029,141,346.025486,-62.935356,-50.651664,-50.119780,308.93873283,NIRISS,WFSS,CAL,1,7,12,29,4
2,04477002007,04477002007_10713,04477002007_10713_01,04477002007_0030,109,346.025486,-62.935356,-50.651664,-50.119780,308.93873283,NIRISS,WFSS,CAL,1,7,13,30,1
2,04477002007,04477002007_10713,04477002007_10713_02,04477002007_0031,109,346.024807,-62.932795,-50.649445,-50.121582,308.93873283,NIRISS,WFSS,CAL,1,7,13,31,2
2,04477002007,04477002007_10714,04477002007_10714_01,04477002007_0032,141,346.024807,-62.932795,-50.649445,-50.121582,308.93873283,NIRISS,WFSS,CAL,1,7,14,32,1
2,04477002007,04477002007_10714,04477002007_10714_02,04477002007_0033,141,346.025148,-62.932735,-50.649492,-50.121726,308.93873283,NIRISS,WFSS,CAL,1,7,14,33,2
2,04477002007,04477002007_10714,04477002007_10714_03,04477002007_0034,141,346.025237,-62.932874,-50.649626,-50.121643,308.93873283,NIRISS,WFSS,CAL,1,7,14,34,3
2,04477002007,04477002007_10714,04477002007_10714_04,04477002007_0035,141,346.024951,-62.932932,-50.649593,-50.121517,308.93873283,NIRISS,WFSS,CAL,1,7,14,35,4
2,04477002007,04477002007_10715,04477002007_10715_01,04477002007_0036,109,346.024951,-62.932932,-50.649593,-50.121517,308.93873283,NIRISS,WFSS,CAL,1,7,15,36,1
2,04477002007,04477002007_10716,04477002007_10716_01,04477002007_0037,109,346.024317,-62.934835,-50.650927,-50.119852,308.93873283,NIRISS,WFSS,CAL,1,7,16,37,1
2,04477002007,04477002007_10717,04477002007_10717_01,04477002007_0038,335,346.024317,-62.934835,-50.650927,-50.119852,308.93873283,NIRISS,WFSS,CAL,1,7,17,38,1
2,04477002007,04477002007_10717,04477002007_10717_02,04477002007_0039,335,346.024658,-62.934775,-50.650974,-50.119997,308.93873283,NIRISS,WFSS,CAL,1,7,17,39,2
2,04477002007,04477002007_10717,04477002007_10717_03,04477002007_0040,335,346.024747,-62.934914,-50.651109,-50.119914,308.93873283,NIRISS,WFSS,CAL,1,7,17,40,3
2,04477002007,04477002007_10717,04477002007_10717_04,04477002007_0041,335,346.024461,-62.934972,-50.651076,-50.119787,308.93873283,NIRISS,WFSS,CAL,1,7,17,41,4
2,04477002007,04477002007_10718,04477002007_10718_01,04477002007_0042,109,346.024461,-62.934972,-50.651076,-50.119787,308.93873283,NIRISS,WFSS,CAL,1,7,18,42,1
2,04477002007,04477002007_10718,04477002007_10718_02,04477002007_0043,109,346.023974,-62.933260,-50.649583,-50.120982,308.93873283,NIRISS,WFSS,CAL,1,7,18,43,2
2,04477002007,04477002007_10719,04477002007_10719_01,04477002007_0044,335,346.023974,-62.933260,-50.649583,-50.120982,308.93873283,NIRISS,WFSS,CAL,1,7,19,44,1
2,04477002007,04477002007_10719,04477002007_10719_02,04477002007_0045,335,346.024316,-62.933200,-50.649629,-50.121127,308.93873283,NIRISS,WFSS,CAL,1,7,19,45,2
2,04477002007,04477002007_10719,04477002007_10719_03,04477002007_0046,335,346.024404,-62.933339,-50.649764,-50.121044,308.93873283,NIRISS,WFSS,CAL,1,7,19,46,3
2,04477002007,04477002007_10719,04477002007_10719_04,04477002007_0047,335,346.024119,-62.933396,-50.649731,-50.120917,308.93873283,NIRISS,WFSS,CAL,1,7,19,47,4
2,04477002007,04477002007_10720,04477002007_10720_01,04477002007_0048,109,346.024119,-62.933396,-50.649731,-50.120917,308.93873283,NIRISS,WFSS,CAL,1,7,20,48,1
2,04477002007,04477002007_10721,04477002007_10721_01,04477002007_0049,109,346.027112,-62.935882,-50.652532,-50.119833,308.93873283,NIRISS,WFSS,CAL,1,7,21,49,1
2,04477002007,04477002007_10722,04477002007_10722_01,04477002007_0050,141,346.027112,-62.935882,-50.652532,-50.119833,308.93873283,NIRISS,WFSS,CAL,1,7,22,50,1
2,04477002007,04477002007_10722,04477002007_10722_02,04477002007_0051,141,346.027453,-62.935822,-50.652579,-50.119978,308.93873283,NIRISS,WFSS,CAL,1,7,22,51,2
2,04477002007,04477002007_10722,04477002007_10722_03,04477002007_0052,141,346.027542,-62.935961,-50.652714,-50.119894,308.93873283,NIRISS,WFSS,CAL,1,7,22,52,3
2,04477002007,04477002007_10722,04477002007_10722_04,04477002007_0053,141,346.027256,-62.936019,-50.652680,-50.119768,308.93873283,NIRISS,WFSS,CAL,1,7,22,53,4
2,04477002007,04477002007_10723,04477002007_10723_01,04477002007_0054,109,346.027256,-62.936019,-50.652680,-50.119768,308.93873283,NIRISS,WFSS,CAL,1,7,23,54,1
2,04477002007,04477002007_10723,04477002007_10723_02,04477002007_0055,109,346.026245,-62.931993,-50.649206,-50.122617,308.93873283,NIRISS,WFSS,CAL,1,7,23,55,2
2,04477002007,04477002007_10724,04477002007_10724_01,04477002007_0056,141,346.026245,-62.931993,-50.649206,-50.122617,308.93873283,NIRISS,WFSS,CAL,1,7,24,56,1
2,04477002007,04477002007_10724,04477002007_10724_02,04477002007_0057,141,346.026586,-62.931933,-50.649253,-50.122762,308.93873283,NIRISS,WFSS,CAL,1,7,24,57,2
2,04477002007,04477002007_10724,04477002007_10724_03,04477002007_0058,141,346.026675,-62.932071,-50.649388,-50.122678,308.93873283,NIRISS,WFSS,CAL,1,7,24,58,3
2,04477002007,04477002007_10724,04477002007_10724_04,04477002007_0059,141,346.026389,-62.932129,-50.649355,-50.122552,308.93873283,NIRISS,WFSS,CAL,1,7,24,59,4
2,04477002007,04477002007_10725,04477002007_10725_01,04477002007_0060,109,346.026389,-62.932129,-50.649355,-50.122552,308.93873283,NIRISS,WFSS,CAL,1,7,25,60,1
2,04477002008,04477002008_10801,04477002008_10801_01,04477002008_0001,109,346.000215,-62.925800,-50.637083,-50.120016,308.93873283,NIRISS,WFSS,CAL,1,8,1,1,1
2,04477002008,04477002008_10802,04477002008_10802_01,04477002008_0002,174,346.000215,-62.925800,-50.637083,-50.120016,308.93873283,NIRISS,WFSS,CAL,1,8,2,2,1
2,04477002008,04477002008_10802,04477002008_10802_02,04477002008_0003,174,346.000557,-62.925740,-50.637130,-50.120161,308.93873283,NIRISS,WFSS,CAL,1,8,2,3,2
2,04477002008,04477002008_10802,04477002008_10802_03,04477002008_0004,174,346.000645,-62.925879,-50.637265,-50.120078,308.93873283,NIRISS,WFSS,CAL,1,8,2,4,3
2,04477002008,04477002008_10802,04477002008_10802_04,04477002008_0005,174,346.000360,-62.925937,-50.637231,-50.119951,308.93873283,NIRISS,WFSS,CAL,1,8,2,5,4
2,04477002008,04477002008_10803,04477002008_10803_01,04477002008_0006,109,346.000360,-62.925937,-50.637231,-50.119951,308.93873283,NIRISS,WFSS,CAL,1,8,3,6,1
2,04477002008,04477002008_10803,04477002008_10803_02,04477002008_0007,109,346.000557,-62.925740,-50.637130,-50.120161,308.93873283,NIRISS,WFSS,CAL,1,8,3,7,2
2,04477002008,04477002008_10804,04477002008_10804_01,04477002008_0008,174,346.000557,-62.925740,-50.637130,-50.120161,308.93873283,NIRISS,WFSS,CAL,1,8,4,8,1
2,04477002008,04477002008_10804,04477002008_10804_02,04477002008_0009,174,346.000898,-62.925680,-50.637177,-50.120305,308.93873283,NIRISS,WFSS,CAL,1,8,4,9,2
2,04477002008,04477002008_10804,04477002008_10804_03,04477002008_0010,174,346.000987,-62.925819,-50.637311,-50.120222,308.93873283,NIRISS,WFSS,CAL,1,8,4,10,3
2,04477002008,04477002008_10804,04477002008_10804_04,04477002008_0011,174,346.000701,-62.925877,-50.637278,-50.120095,308.93873283,NIRISS,WFSS,CAL,1,8,4,11,4
2,04477002008,04477002008_10805,04477002008_10805_01,04477002008_0012,109,346.000701,-62.925877,-50.637278,-50.120095,308.93873283,NIRISS,WFSS,CAL,1,8,5,12,1
2,04477002008,04477002008_10806,04477002008_10806_01,04477002008_0013,109,346.000215,-62.925800,-50.637083,-50.120016,308.93873283,NIRISS,WFSS,CAL,1,8,6,13,1
2,04477002008,04477002008_10807,04477002008_10807_01,04477002008_0014,76,346.000215,-62.925800,-50.637083,-50.120016,308.93873283,NIRISS,WFSS,CAL,1,8,7,14,1
2,04477002008,04477002008_10807,04477002008_10807_02,04477002008_0015,76,346.000557,-62.925740,-50.637130,-50.120161,308.93873283,NIRISS,WFSS,CAL,1,8,7,15,2
2,04477002008,04477002008_10807,04477002008_10807_03,04477002008_0016,76,346.000645,-62.925879,-50.637265,-50.120078,308.93873283,NIRISS,WFSS,CAL,1,8,7,16,3
2,04477002008,04477002008_10807,04477002008_10807_04,04477002008_0017,76,346.000360,-62.925937,-50.637231,-50.119951,308.93873283,NIRISS,WFSS,CAL,1,8,7,17,4
2,04477002008,04477002008_10808,04477002008_10808_01,04477002008_0018,109,346.000360,-62.925937,-50.637231,-50.119951,308.93873283,NIRISS,WFSS,CAL,1,8,8,18,1
2,04477002008,04477002008_10808,04477002008_10808_02,04477002008_0019,109,346.000557,-62.925740,-50.637130,-50.120161,308.93873283,NIRISS,WFSS,CAL,1,8,8,19,2
2,04477002008,04477002008_10809,04477002008_10809_01,04477002008_0020,76,346.000557,-62.925740,-50.637130,-50.120161,308.93873283,NIRISS,WFSS,CAL,1,8,9,20,1
2,04477002008,04477002008_10809,04477002008_10809_02,04477002008_0021,76,346.000898,-62.925680,-50.637177,-50.120305,308.93873283,NIRISS,WFSS,CAL,1,8,9,21,2
2,04477002008,04477002008_10809,04477002008_10809_03,04477002008_0022,76,346.000987,-62.925819,-50.637311,-50.120222,308.93873283,NIRISS,WFSS,CAL,1,8,9,22,3
2,04477002008,04477002008_10809,04477002008_10809_04,04477002008_0023,76,346.000701,-62.925877,-50.637278,-50.120095,308.93873283,NIRISS,WFSS,CAL,1,8,9,23,4
2,04477002008,04477002008_10810,04477002008_10810_01,04477002008_0024,109,346.000701,-62.925877,-50.637278,-50.120095,308.93873283,NIRISS,WFSS,CAL,1,8,10,24,1
2,04477002008,04477002008_10811,04477002008_10811_01,04477002008_0025,109,346.003133,-62.926894,-50.638759,-50.119997,308.93873283,NIRISS,WFSS,CAL,1,8,11,25,1
2,04477002008,04477002008_10812,04477002008_10812_01,04477002008_0026,141,346.003133,-62.926894,-50.638759,-50.119997,308.93873283,NIRISS,WFSS,CAL,1,8,12,26,1
2,04477002008,04477002008_10812,04477002008_10812_02,04477002008_0027,141,346.003474,-62.926834,-50.638806,-50.120141,308.93873283,NIRISS,WFSS,CAL,1,8,12,27,2
2,04477002008,04477002008_10812,04477002008_10812_03,04477002008_0028,141,346.003563,-62.926973,-50.638941,-50.120058,308.93873283,NIRISS,WFSS,CAL,1,8,12,28,3
2,04477002008,04477002008_10812,04477002008_10812_04,04477002008_0029,141,346.003277,-62.927031,-50.638907,-50.119932,308.93873283,NIRISS,WFSS,CAL,1,8,12,29,4
2,04477002008,04477002008_10813,04477002008_10813_01,04477002008_0030,109,346.003277,-62.927031,-50.638907,-50.119932,308.93873283,NIRISS,WFSS,CAL,1,8,13,30,1
2,04477002008,04477002008_10813,04477002008_10813_02,04477002008_0031,109,346.002600,-62.924471,-50.636688,-50.121733,308.93873283,NIRISS,WFSS,CAL,1,8,13,31,2
2,04477002008,04477002008_10814,04477002008_10814_01,04477002008_0032,141,346.002600,-62.924471,-50.636688,-50.121733,308.93873283,NIRISS,WFSS,CAL,1,8,14,32,1
2,04477002008,04477002008_10814,04477002008_10814_02,04477002008_0033,141,346.002941,-62.924410,-50.636735,-50.121877,308.93873283,NIRISS,WFSS,CAL,1,8,14,33,2
2,04477002008,04477002008_10814,04477002008_10814_03,04477002008_0034,141,346.003030,-62.924549,-50.636870,-50.121794,308.93873283,NIRISS,WFSS,CAL,1,8,14,34,3
2,04477002008,04477002008_10814,04477002008_10814_04,04477002008_0035,141,346.002744,-62.924607,-50.636837,-50.121668,308.93873283,NIRISS,WFSS,CAL,1,8,14,35,4
2,04477002008,04477002008_10815,04477002008_10815_01,04477002008_0036,109,346.002744,-62.924607,-50.636837,-50.121668,308.93873283,NIRISS,WFSS,CAL,1,8,15,36,1
2,04477002008,04477002008_10816,04477002008_10816_01,04477002008_0037,109,346.002108,-62.926510,-50.638171,-50.120004,308.93873283,NIRISS,WFSS,CAL,1,8,16,37,1
2,04477002008,04477002008_10817,04477002008_10817_01,04477002008_0038,335,346.002108,-62.926510,-50.638171,-50.120004,308.93873283,NIRISS,WFSS,CAL,1,8,17,38,1
2,04477002008,04477002008_10817,04477002008_10817_02,04477002008_0039,335,346.002450,-62.926450,-50.638218,-50.120148,308.93873283,NIRISS,WFSS,CAL,1,8,17,39,2
2,04477002008,04477002008_10817,04477002008_10817_03,04477002008_0040,335,346.002538,-62.926589,-50.638352,-50.120065,308.93873283,NIRISS,WFSS,CAL,1,8,17,40,3
2,04477002008,04477002008_10817,04477002008_10817_04,04477002008_0041,335,346.002253,-62.926647,-50.638319,-50.119938,308.93873283,NIRISS,WFSS,CAL,1,8,17,41,4
2,04477002008,04477002008_10818,04477002008_10818_01,04477002008_0042,109,346.002253,-62.926647,-50.638319,-50.119938,308.93873283,NIRISS,WFSS,CAL,1,8,18,42,1
2,04477002008,04477002008_10818,04477002008_10818_02,04477002008_0043,109,346.001767,-62.924935,-50.636826,-50.121133,308.93873283,NIRISS,WFSS,CAL,1,8,18,43,2
2,04477002008,04477002008_10819,04477002008_10819_01,04477002008_0044,335,346.001767,-62.924935,-50.636826,-50.121133,308.93873283,NIRISS,WFSS,CAL,1,8,19,44,1
2,04477002008,04477002008_10819,04477002008_10819_02,04477002008_0045,335,346.002109,-62.924875,-50.636873,-50.121278,308.93873283,NIRISS,WFSS,CAL,1,8,19,45,2
2,04477002008,04477002008_10819,04477002008_10819_03,04477002008_0046,335,346.002197,-62.925014,-50.637008,-50.121195,308.93873283,NIRISS,WFSS,CAL,1,8,19,46,3
2,04477002008,04477002008_10819,04477002008_10819_04,04477002008_0047,335,346.001912,-62.925072,-50.636974,-50.121068,308.93873283,NIRISS,WFSS,CAL,1,8,19,47,4
2,04477002008,04477002008_10820,04477002008_10820_01,04477002008_0048,109,346.001912,-62.925072,-50.636974,-50.121068,308.93873283,NIRISS,WFSS,CAL,1,8,20,48,1
2,04477002008,04477002008_10821,04477002008_10821_01,04477002008_0049,109,346.004902,-62.927558,-50.639775,-50.119985,308.93873283,NIRISS,WFSS,CAL,1,8,21,49,1
2,04477002008,04477002008_10822,04477002008_10822_01,04477002008_0050,141,346.004902,-62.927558,-50.639775,-50.119985,308.93873283,NIRISS,WFSS,CAL,1,8,22,50,1
2,04477002008,04477002008_10822,04477002008_10822_02,04477002008_0051,141,346.005243,-62.927497,-50.639822,-50.120129,308.93873283,NIRISS,WFSS,CAL,1,8,22,51,2
2,04477002008,04477002008_10822,04477002008_10822_03,04477002008_0052,141,346.005332,-62.927636,-50.639957,-50.120046,308.93873283,NIRISS,WFSS,CAL,1,8,22,52,3
2,04477002008,04477002008_10822,04477002008_10822_04,04477002008_0053,141,346.005046,-62.927694,-50.639924,-50.119920,308.93873283,NIRISS,WFSS,CAL,1,8,22,53,4
2,04477002008,04477002008_10823,04477002008_10823_01,04477002008_0054,109,346.005046,-62.927694,-50.639924,-50.119920,308.93873283,NIRISS,WFSS,CAL,1,8,23,54,1
2,04477002008,04477002008_10823,04477002008_10823_02,04477002008_0055,109,346.004038,-62.923668,-50.636450,-50.122768,308.93873283,NIRISS,WFSS,CAL,1,8,23,55,2
2,04477002008,04477002008_10824,04477002008_10824_01,04477002008_0056,141,346.004038,-62.923668,-50.636450,-50.122768,308.93873283,NIRISS,WFSS,CAL,1,8,24,56,1
2,04477002008,04477002008_10824,04477002008_10824_02,04477002008_0057,141,346.004379,-62.923608,-50.636497,-50.122913,308.93873283,NIRISS,WFSS,CAL,1,8,24,57,2
2,04477002008,04477002008_10824,04477002008_10824_03,04477002008_0058,141,346.004468,-62.923747,-50.636631,-50.122830,308.93873283,NIRISS,WFSS,CAL,1,8,24,58,3
2,04477002008,04477002008_10824,04477002008_10824_04,04477002008_0059,141,346.004182,-62.923805,-50.636598,-50.122703,308.93873283,NIRISS,WFSS,CAL,1,8,24,59,4
2,04477002008,04477002008_10825,04477002008_10825_01,04477002008_0060,109,346.004182,-62.923805,-50.636598,-50.122703,308.93873283,NIRISS,WFSS,CAL,1,8,25,60,1
2,04477002009,04477002009_10901,04477002009_10901_01,04477002009_0001,109,345.978021,-62.917472,-50.624326,-50.120164,308.93873283,NIRISS,WFSS,CAL,1,9,1,1,1
2,04477002009,04477002009_10902,04477002009_10902_01,04477002009_0002,174,345.978021,-62.917472,-50.624326,-50.120164,308.93873283,NIRISS,WFSS,CAL,1,9,2,2,1
2,04477002009,04477002009_10902,04477002009_10902_02,04477002009_0003,174,345.978362,-62.917412,-50.624373,-50.120308,308.93873283,NIRISS,WFSS,CAL,1,9,2,3,2
2,04477002009,04477002009_10902,04477002009_10902_03,04477002009_0004,174,345.978450,-62.917551,-50.624508,-50.120225,308.93873283,NIRISS,WFSS,CAL,1,9,2,4,3
2,04477002009,04477002009_10902,04477002009_10902_04,04477002009_0005,174,345.978165,-62.917608,-50.624475,-50.120099,308.93873283,NIRISS,WFSS,CAL,1,9,2,5,4
2,04477002009,04477002009_10903,04477002009_10903_01,04477002009_0006,109,345.978165,-62.917608,-50.624475,-50.120099,308.93873283,NIRISS,WFSS,CAL,1,9,3,6,1
2,04477002009,04477002009_10903,04477002009_10903_02,04477002009_0007,109,345.978362,-62.917412,-50.624373,-50.120308,308.93873283,NIRISS,WFSS,CAL,1,9,3,7,2
2,04477002009,04477002009_10904,04477002009_10904_01,04477002009_0008,174,345.978362,-62.917412,-50.624373,-50.120308,308.93873283,NIRISS,WFSS,CAL,1,9,4,8,1
2,04477002009,04477002009_10904,04477002009_10904_02,04477002009_0009,174,345.978704,-62.917352,-50.624420,-50.120452,308.93873283,NIRISS,WFSS,CAL,1,9,4,9,2
2,04477002009,04477002009_10904,04477002009_10904_03,04477002009_0010,174,345.978792,-62.917491,-50.624555,-50.120369,308.93873283,NIRISS,WFSS,CAL,1,9,4,10,3
2,04477002009,04477002009_10904,04477002009_10904_04,04477002009_0011,174,345.978506,-62.917548,-50.624521,-50.120243,308.93873283,NIRISS,WFSS,CAL,1,9,4,11,4
2,04477002009,04477002009_10905,04477002009_10905_01,04477002009_0012,109,345.978506,-62.917548,-50.624521,-50.120243,308.93873283,NIRISS,WFSS,CAL,1,9,5,12,1
2,04477002009,04477002009_10906,04477002009_10906_01,04477002009_0013,109,345.978021,-62.917472,-50.624326,-50.120164,308.93873283,NIRISS,WFSS,CAL,1,9,6,13,1
2,04477002009,04477002009_10907,04477002009_10907_01,04477002009_0014,76,345.978021,-62.917472,-50.624326,-50.120164,308.93873283,NIRISS,WFSS,CAL,1,9,7,14,1
2,04477002009,04477002009_10907,04477002009_10907_02,04477002009_0015,76,345.978362,-62.917412,-50.624373,-50.120308,308.93873283,NIRISS,WFSS,CAL,1,9,7,15,2
2,04477002009,04477002009_10907,04477002009_10907_03,04477002009_0016,76,345.978450,-62.917551,-50.624508,-50.120225,308.93873283,NIRISS,WFSS,CAL,1,9,7,16,3
2,04477002009,04477002009_10907,04477002009_10907_04,04477002009_0017,76,345.978165,-62.917608,-50.624475,-50.120099,308.93873283,NIRISS,WFSS,CAL,1,9,7,17,4
2,04477002009,04477002009_10908,04477002009_10908_01,04477002009_0018,109,345.978165,-62.917608,-50.624475,-50.120099,308.93873283,NIRISS,WFSS,CAL,1,9,8,18,1
2,04477002009,04477002009_10908,04477002009_10908_02,04477002009_0019,109,345.978362,-62.917412,-50.624373,-50.120308,308.93873283,NIRISS,WFSS,CAL,1,9,8,19,2
2,04477002009,04477002009_10909,04477002009_10909_01,04477002009_0020,76,345.978362,-62.917412,-50.624373,-50.120308,308.93873283,NIRISS,WFSS,CAL,1,9,9,20,1
2,04477002009,04477002009_10909,04477002009_10909_02,04477002009_0021,76,345.978704,-62.917352,-50.624420,-50.120452,308.93873283,NIRISS,WFSS,CAL,1,9,9,21,2
2,04477002009,04477002009_10909,04477002009_10909_03,04477002009_0022,76,345.978792,-62.917491,-50.624555,-50.120369,308.93873283,NIRISS,WFSS,CAL,1,9,9,22,3
2,04477002009,04477002009_10909,04477002009_10909_04,04477002009_0023,76,345.978506,-62.917548,-50.624521,-50.120243,308.93873283,NIRISS,WFSS,CAL,1,9,9,23,4
2,04477002009,04477002009_10910,04477002009_10910_01,04477002009_0024,109,345.978506,-62.917548,-50.624521,-50.120243,308.93873283,NIRISS,WFSS,CAL,1,9,10,24,1
2,04477002009,04477002009_10911,04477002009_10911_01,04477002009_0025,109,345.980936,-62.918566,-50.626002,-50.120145,308.93873283,NIRISS,WFSS,CAL,1,9,11,25,1
2,04477002009,04477002009_10912,04477002009_10912_01,04477002009_0026,141,345.980936,-62.918566,-50.626002,-50.120145,308.93873283,NIRISS,WFSS,CAL,1,9,12,26,1
2,04477002009,04477002009_10912,04477002009_10912_02,04477002009_0027,141,345.981278,-62.918506,-50.626049,-50.120289,308.93873283,NIRISS,WFSS,CAL,1,9,12,27,2
