cycle,visit_id,config_id,altslot_id,slot_id,slotdur,ra,dec,orient,inst,mode,categ,apt_target,apt_tile,apt_config,apt_pointing,apt_exposure,pure_subset,pure_visit,pure_config,pure_slot
1,01207001009,01207001009_10907,01207001009_10907_01,01207001009_0025,591,53.12897849584399,-27.832745106681443,28.16455103,MIRI,Imaging,GTO,1,9,7,25,1,3,16,2,1
1,01207001009,01207001009_10907,01207001009_10907_02,01207001009_0026,581,53.12682819378858,-27.834699738030906,28.16455103,MIRI,Imaging,GTO,1,9,7,26,2,3,16,2,2
1,01207001009,01207001009_10907,01207001009_10907_03,01207001009_0027,581,53.12606334681169,-27.832060925804,28.16455103,MIRI,Imaging,GTO,1,9,7,27,3,3,16,2,3
1,01207001010,01207001010_11005,01207001010_11005_01,01207001010_0017,325,53.147518779194776,-27.807806069097524,28.16455103,MIRI,Imaging,GTO,1,10,5,17,1,3,17,1,1
1,01207001010,01207001010_11005,01207001010_11005_02,01207001010_0018,315,53.14536930355515,-27.80976098765791,28.16455103,MIRI,Imaging,GTO,1,10,5,18,2,3,17,1,2
1,01207001010,01207001010_11005,01207001010_11005_03,01207001010_0019,315,53.14460418049202,-27.807122276184657,28.16455103,MIRI,Imaging,GTO,1,10,5,19,3,3,17,1,3
1,01207001010,01207001010_11007,01207001010_11007_01,01207001010_0025,591,53.147518779194776,-27.807806069097524,28.16455103,MIRI,Imaging,GTO,1,10,7,25,1,3,17,2,1
1,01207001010,01207001010_11007,01207001010_11007_02,01207001010_0026,581,53.14536930355515,-27.80976098765791,28.16455103,MIRI,Imaging,GTO,1,10,7,26,2,3,17,2,2
1,01207001010,01207001010_11007,01207001010_11007_03,01207001010_0027,581,53.14460418049202,-27.807122276184657,28.16455103,MIRI,Imaging,GTO,1,10,7,27,3,3,17,2,3
1,01207001011,01207001011_11105,01207001011_11105_01,01207001011_0017,325,53.129065659929466,-27.79707383871562,28.16455103,MIRI,Imaging,GTO,1,11,5,17,1,3,18,1,1
1,01207001011,01207001011_11105,01207001011_11105_02,01207001011_0018,315,53.126916065925194,-27.799028473011788,28.16455103,MIRI,Imaging,GTO,1,11,5,18,2,3,18,1,2
1,01207001011,01207001011_11105,01207001011_11105_03,01207001011_0019,315,53.12615146406324,-27.796389661613375,28.16455103,MIRI,Imaging,GTO,1,11,5,19,3,3,18,1,3
1,01207001011,01207001011_11107,01207001011_11107_01,01207001011_0025,591,53.129065659929466,-27.79707383871562,28.16455103,MIRI,Imaging,GTO,1,11,7,25,1,3,18,2,1
1,01207001011,01207001011_11107,01207001011_11107_02,01207001011_0026,581,53.126916065925194,-27.799028473011788,28.16455103,MIRI,Imaging,GTO,1,11,7,26,2,3,18,2,2
1,01207001011,01207001011_11107,01207001011_11107_03,01207001011_0027,581,53.12615146406324,-27.796389661613375,28.16455103,MIRI,Imaging,GTO,1,11,7,27,3,3,18,2,3
1,01207001012,01207001012_11205,01207001012_11205_01,01207001012_0017,325,53.11052299000781,-27.822010420508775,28.16455103,MIRI,Imaging,GTO,1,12,5,17,1,3,19,1,1
1,01207001012,01207001012_11205,01207001012_11205_02,01207001012_0018,315,53.10837256969517,-27.823964767175198,28.16455103,MIRI,Imaging,GTO,1,12,5,18,2,3,19,1,2
1,01207001012,01207001012_11205,01207001012_11205_03,01207001012_0019,315,53.10760824476226,-27.821325854730844,28.16455103,MIRI,Imaging,GTO,1,12,5,19,3,3,19,1,3
1,01207001012,01207001012_11207,01207001012_11207_01,01207001012_0025,591,53.11052299000781,-27.822010420508775,28.16455103,MIRI,Imaging,GTO,1,12,7,25,1,3,19,2,1
1,01207001012,01207001012_11207,01207001012_11207_02,01207001012_0026,581,53.10837256969517,-27.823964767175198,28.16455103,MIRI,Imaging,GTO,1,12,7,26,2,3,19,2,2
1,01207001012,01207001012_11207,01207001012_11207_03,01207001012_0027,581,53.10760824476226,-27.821325854730844,28.16455103,MIRI,Imaging,GTO,1,12,7,27,3,3,19,2,3
1,01207001013,01207001013_11305,01207001013_11305_01,01207001013_0017,325,53.091971808553325,-27.84694451022813,28.16455103,MIRI,Imaging,GTO,1,13,5,17,1,3,20,1,1
1,01207001013,01207001013_11305,01207001013_11305_02,01207001013_0018,315,53.089820561544364,-27.848898567521132,28.16455103,MIRI,Imaging,GTO,1,13,5,18,2,3,20,1,2
1,01207001013,01207001013_11305,01207001013_11305_03,01207001013_0019,315,53.08905651368288,-27.846259554828862,28.16455103,MIRI,Imaging,GTO,1,13,5,19,3,3,20,1,3
1,01207001013,01207001013_11307,01207001013_11307_01,01207001013_0025,591,53.091971808553325,-27.84694451022813,28.16455103,MIRI,Imaging,GTO,1,13,7,25,1,3,20,2,1
1,01207001013,01207001013_11307,01207001013_11307_02,01207001013_0026,581,53.089820561544364,-27.848898567521132,28.16455103,MIRI,Imaging,GTO,1,13,7,26,2,3,20,2,2
1,01207001013,01207001013_11307,01207001013_11307_03,01207001013_0027,581,53.08905651368288,-27.846259554828862,28.16455103,MIRI,Imaging,GTO,1,13,7,27,3,3,20,2,3
1,01207001014,01207001014_11405,01207001014_11405_01,01207001014_0017,325,53.11042970198145,-27.857681655456023,28.16455103,MIRI,Imaging,GTO,1,14,5,17,1,3,21,1,1
1,01207001014,01207001014_11405,01207001014_11405_02,01207001014_0018,315,53.108278573121595,-27.859635997850773,28.16455103,MIRI,Imaging,GTO,1,14,5,18,2,3,21,1,2
1,01207001014,01207001014_11405,01207001014_11405_03,01207001014_0019,315,53.107514002372895,-27.856997085668183,28.16455103,MIRI,Imaging,GTO,1,14,5,19,3,3,21,1,3
1,01207001014,01207001014_11407,01207001014_11407_01,01207001014_0025,591,53.11042970198145,-27.857681655456023,28.16455103,MIRI,Imaging,GTO,1,14,7,25,1,3,21,2,1
1,01207001014,01207001014_11407,01207001014_11407_02,01207001014_0026,581,53.108278573121595,-27.859635997850773,28.16455103,MIRI,Imaging,GTO,1,14,7,26,2,3,21,2,2
1,01207001014,01207001014_11407,01207001014_11407_03,01207001014_0027,581,53.107514002372895,-27.856997085668183,28.16455103,MIRI,Imaging,GTO,1,14,7,27,3,3,21,2,3
1,01207001015,01207001015_11505,01207001015_11505_01,01207001015_0017,325,53.128891241155046,-27.868416358412503,28.16455103,MIRI,Imaging,GTO,1,15,5,17,1,3,22,1,1
1,01207001015,01207001015_11505,01207001015_11505_02,01207001015_0018,315,53.12674023118602,-27.87037098560171,28.16455103,MIRI,Imaging,GTO,1,15,5,18,2,3,22,1,2
1,01207001015,01207001015_11505,01207001015_11505_03,01207001015_0019,315,53.1259751373286,-27.867732174696982,28.16455103,MIRI,Imaging,GTO,1,15,5,19,3,3,22,1,3
1,01207001015,01207001015_11507,01207001015_11507_01,01207001015_0025,591,53.128891241155046,-27.868416358412503,28.16455103,MIRI,Imaging,GTO,1,15,7,25,1,3,22,2,1
1,01207001015,01207001015_11507,01207001015_11507_02,01207001015_0026,581,53.12674023118602,-27.87037098560171,28.16455103,MIRI,Imaging,GTO,1,15,7,26,2,3,22,2,2
1,01207001015,01207001015_11507,01207001015_11507_03,01207001015_0027,581,53.1259751373286,-27.867732174696982,28.16455103,MIRI,Imaging,GTO,1,15,7,27,3,3,22,2,3
1,01207005001,01207005001_10105,01207005001_10105_01,01207005001_0017,325,53.1479609436195,-27.773192457866287,53.16455103,MIRI,Imaging,GTO,1,1,5,17,1,3,23,1,1
1,01207005001,01207005001_10105,01207005001_10105_02,01207005001_0018,315,53.14507972835485,-27.774160720451675,53.16455103,MIRI,Imaging,GTO,1,1,5,18,2,3,23,1,2
1,01207005001,01207005001_10105,01207005001_10105_03,01207005001_0019,315,53.14564686955871,-27.77148322305368,53.16455103,MIRI,Imaging,GTO,1,1,5,19,3,3,23,1,3
1,01207005001,01207005001_10107,01207005001_10107_01,01207005001_0025,591,53.1479609436195,-27.773192457866287,53.16455103,MIRI,Imaging,GTO,1,1,7,25,1,3,23,2,1
1,01207005001,01207005001_10107,01207005001_10107_02,01207005001_0026,581,53.14507972835485,-27.774160720451675,53.16455103,MIRI,Imaging,GTO,1,1,7,26,2,3,23,2,2
1,01207005001,01207005001_10107,01207005001_10107_03,01207005001_0027,581,53.14564686955871,-27.77148322305368,53.16455103,MIRI,Imaging,GTO,1,1,7,27,3,3,23,2,3
1,01207006001,01207006001_10105,01207006001_10105_01,01207006001_0017,325,53.1848660950856,-27.7946507911725,53.16455103,MIRI,Imaging,GTO,1,1,5,17,1,3,24,1,1
1,01207006001,01207006001_10105,01207006001_10105_02,01207006001_0018,315,53.181984311223424,-27.795619053785003,53.16455103,MIRI,Imaging,GTO,1,1,5,18,2,3,24,1,2
1,01207006001,01207006001_10105,01207006001_10105_03,01207006001_0019,315,53.182551564342525,-27.792941556385983,53.16455103,MIRI,Imaging,GTO,1,1,5,19,3,3,24,1,3
1,01207006001,01207006001_10107,01207006001_10107_01,01207006001_0025,591,53.1848660950856,-27.7946507911725,53.16455103,MIRI,Imaging,GTO,1,1,7,25,1,3,24,2,1
1,01207006001,01207006001_10107,01207006001_10107_02,01207006001_0026,581,53.181984311223424,-27.795619053785003,53.16455103,MIRI,Imaging,GTO,1,1,7,26,2,3,24,2,2
1,01207006001,01207006001_10107,01207006001_10107_03,01207006001_0027,581,53.182551564342525,-27.792941556385983,53.16455103,MIRI,Imaging,GTO,1,1,7,27,3,3,24,2,3
1,01212009001,01212009001_10101,01212009001_10101_01,01212009001_0002,829,53.06978916610298,-27.72918610838241,310.94452,NIRSpec,MOS,GTO,1,1,1,2,1,3,25,1,1
1,01212009001,01212009001_10101,01212009001_10101_02,01212009001_0003,829,53.069623170910496,-27.72918736378392,310.94452,NIRSpec,MOS,GTO,1,1,1,3,2,3,25,1,2
1,01212009001,01212009001_10101,01212009001_10101_03,01212009001_0004,829,53.06995517573965,-27.729184852189917,310.94452,NIRSpec,MOS,GTO,1,1,1,4,3,3,25,1,3
1,01212009001,01212009001_10106,01212009001_10106_01,01212009001_0009,829,53.06978916610298,-27.72918610838241,310.94452,NIRSpec,MOS,GTO,1,1,6,9,1,3,25,2,1
1,01212009001,01212009001_10106,01212009001_10106_02,01212009001_0010,829,53.069623170910496,-27.72918736378392,310.94452,NIRSpec,MOS,GTO,1,1,6,10,2,3,25,2,2
1,01212009001,01212009001_10106,01212009001_10106_03,01212009001_0011,829,53.06995517573965,-27.729184852189917,310.94452,NIRSpec,MOS,GTO,1,1,6,11,3,3,25,2,3
1,01219004001,01219004001_10101,01219004001_10101_01,01219004001_0001,875,205.5340832562882,9.477450644246495,121.0,MIRI,MRS,GTO,1,1,1,1,1,1,6,1,1
1,01219004001,01219004001_10101,01219004001_10101_02,01219004001_0002,854,205.5335097713883,9.477189395305132,121.0,MIRI,MRS,GTO,1,1,1,2,2,1,6,1,2
1,01219004001,01219004001_10101,01219004001_10101_03,01219004001_0003,854,205.5339730120986,9.477435605378908,121.0,MIRI,MRS,GTO,1,1,1,3,3,1,6,1,3
1,01219004001,01219004001_10102,01219004001_10102_01,01219004001_0005,875,205.5340832562882,9.477450644246495,121.0,MIRI,MRS,GTO,1,1,2,5,1,1,6,2,1
1,01219004001,01219004001_10102,01219004001_10102_02,01219004001_0006,854,205.5335097713883,9.477189395305132,121.0,MIRI,MRS,GTO,1,1,2,6,2,1,6,2,2
1,01219004001,01219004001_10102,01219004001_10102_03,01219004001_0007,854,205.5339730120986,9.477435605378908,121.0,MIRI,MRS,GTO,1,1,2,7,3,1,6,2,3
1,01219004001,01219004001_10103,01219004001_10103_01,01219004001_0009,875,205.5340832562882,9.477450644246495,121.0,MIRI,MRS,GTO,1,1,3,9,1,1,6,3,1
1,01219004001,01219004001_10103,01219004001_10103_02,01219004001_0010,854,205.5335097713883,9.477189395305132,121.0,MIRI,MRS,GTO,1,1,3,10,2,1,6,3,2
1,01219004001,01219004001_10103,01219004001_10103_03,01219004001_0011,854,205.5339730120986,9.477435605378908,121.0,MIRI,MRS,GTO,1,1,3,11,3,1,6,3,3
1,01219009001,01219009001_10101,01219009001_10101_01,01219009001_0001,875,205.5340832562882,9.477450644246495,121.0,MIRI,MRS,GTO,1,1,1,1,1,1,7,1,1
1,01219009001,01219009001_10101,01219009001_10101_02,01219009001_0002,854,205.5335097713883,9.477189395305132,121.0,MIRI,MRS,GTO,1,1,1,2,2,1,7,1,2
1,01219009001,01219009001_10101,01219009001_10101_03,01219009001_0003,854,205.5339730120986,9.477435605378908,121.0,MIRI,MRS,GTO,1,1,1,3,3,1,7,1,3
1,01219009001,01219009001_10102,01219009001_10102_01,01219009001_0005,875,205.5340832562882,9.477450644246495,121.0,MIRI,MRS,GTO,1,1,2,5,1,1,7,2,1
1,01219009001,01219009001_10102,01219009001_10102_02,01219009001_0006,854,205.5335097713883,9.477189395305132,121.0,MIRI,MRS,GTO,1,1,2,6,2,1,7,2,2
1,01219009001,01219009001_10102,01219009001_10102_03,01219009001_0007,854,205.5339730120986,9.477435605378908,121.0,MIRI,MRS,GTO,1,1,2,7,3,1,7,2,3
1,01219009001,01219009001_10103,01219009001_10103_01,01219009001_0009,875,205.5340832562882,9.477450644246495,121.0,MIRI,MRS,GTO,1,1,3,9,1,1,7,3,1
1,01219009001,01219009001_10103,01219009001_10103_02,01219009001_0010,854,205.5335097713883,9.477189395305132,121.0,MIRI,MRS,GTO,1,1,3,10,2,1,7,3,2
1,01219009001,01219009001_10103,01219009001_10103_03,01219009001_0011,854,205.5339730120986,9.477435605378908,121.0,MIRI,MRS,GTO,1,1,3,11,3,1,7,3,3
1,01227028001,01227028001_10101,01227028001_10101_01,01227028001_0001,368,14.762914123528635,-72.1764336435549,,MIRI,MRS,GTO,1,1,1,1,1,1,8,1,1
1,01227028001,01227028001_10101,01227028001_10101_02,01227028001_0002,368,14.762534418773821,-72.17669020264219,,MIRI,MRS,GTO,1,1,1,2,2,1,8,1,2
1,01227028001,01227028001_10101,01227028001_10101_03,01227028001_0003,368,14.762656144936004,-72.17642180108078,,MIRI,MRS,GTO,1,1,1,3,3,1,8,1,3
1,01227028001,01227028001_10102,01227028001_10102_01,01227028001_0005,368,14.762914123528635,-72.1764336435549,,MIRI,MRS,GTO,1,1,2,5,1,1,8,2,1
1,01227028001,01227028001_10102,01227028001_10102_02,01227028001_0006,368,14.762534418773821,-72.17669020264219,,MIRI,MRS,GTO,1,1,2,6,2,1,8,2,2
1,01227028001,01227028001_10102,01227028001_10102_03,01227028001_0007,368,14.762656144936004,-72.17642180108078,,MIRI,MRS,GTO,1,1,2,7,3,1,8,2,3
1,01227028001,01227028001_10103,01227028001_10103_01,01227028001_0009,368,14.762914123528635,-72.1764336435549,,MIRI,MRS,GTO,1,1,3,9,1,1,8,3,1
1,01227028001,01227028001_10103,01227028001_10103_02,01227028001_0010,368,14.762534418773821,-72.17669020264219,,MIRI,MRS,GTO,1,1,3,10,2,1,8,3,2
1,01227028001,01227028001_10103,01227028001_10103_03,01227028001_0011,368,14.762656144936004,-72.17642180108078,,MIRI,MRS,GTO,1,1,3,11,3,1,8,3,3
1,01232002001,01232002001_10101,01232002001_10101_01,01232002001_0001,864,83.86664158694141,-69.26962256246622,,MIRI,MRS,GTO,1,1,1,1,1,1,9,1,1
1,01232002001,01232002001_10101,01232002001_10101_02,01232002001_0002,843,83.86634915003951,-69.26988111906877,,MIRI,MRS,GTO,1,1,1,2,2,1,9,1,2
1,01232002001,01232002001_10101,01232002001_10101_03,01232002001_0003,843,83.86642109719037,-69.26961090496366,,MIRI,MRS,GTO,1,1,1,3,3,1,9,1,3
1,01232002001,01232002001_10102,01232002001_10102_01,01232002001_0005,864,83.86664158694141,-69.26962256246622,,MIRI,MRS,GTO,1,1,2,5,1,1,9,2,1
1,01232002001,01232002001_10102,01232002001_10102_02,01232002001_0006,843,83.86634915003951,-69.26988111906877,,MIRI,MRS,GTO,1,1,2,6,2,1,9,2,2
1,01232002001,01232002001_10102,01232002001_10102_03,01232002001_0007,843,83.86642109719037,-69.26961090496366,,MIRI,MRS,GTO,1,1,2,7,3,1,9,2,3
1,01232002001,01232002001_10103,01232002001_10103_01,01232002001_0009,864,83.86664158694141,-69.26962256246622,,MIRI,MRS,GTO,1,1,3,9,1,1,9,3,1
1,01232002001,01232002001_10103,01232002001_10103_02,01232002001_0010,843,83.86634915003951,-69.26988111906877,,MIRI,MRS,GTO,1,1,3,10,2,1,9,3,2
1,01232002001,01232002001_10103,01232002001_10103_03,01232002001_0011,843,83.86642109719037,-69.26961090496366,,MIRI,MRS,GTO,1,1,3,11,3,1,9,3,3
1,01232003001,01232003001_10101,01232003001_10101_01,01232003001_0001,510,83.86636938223677,-69.26978297888571,171.03538513,NIRSpec,IFU,GTO,1,1,1,1,1,1,10,1,1
1,01232003001,01232003001_10101,01232003001_10101_02,01232003001_0002,510,83.86670995978307,-69.26975283320996,171.03538513,NIRSpec,IFU,GTO,1,1,1,2,2,1,10,1,2
1,01232003001,01232003001_10101,01232003001_10101_03,01232003001_0003,510,83.86644019483101,-69.26972895031975,171.03538513,NIRSpec,IFU,GTO,1,1,1,3,3,1,10,1,3
1,01232003001,01232003001_10102,01232003001_10102_01,01232003001_0005,510,83.86636938223677,-69.26978297888571,171.03538513,NIRSpec,IFU,GTO,1,1,2,5,1,1,10,2,1
1,01232003001,01232003001_10102,01232003001_10102_02,01232003001_0006,510,83.86670995978307,-69.26975283320996,171.03538513,NIRSpec,IFU,GTO,1,1,2,6,2,1,10,2,2
1,01232003001,01232003001_10102,01232003001_10102_03,01232003001_0007,510,83.86644019483101,-69.26972895031975,171.03538513,NIRSpec,IFU,GTO,1,1,2,7,3,1,10,2,3
1,01232003001,01232003001_10103,01232003001_10103_01,01232003001_0009,378,83.86636938223677,-69.26978297888571,171.03538513,NIRSpec,IFU,GTO,1,1,3,9,1,1,10,3,1
1,01232003001,01232003001_10103,01232003001_10103_02,01232003001_0010,378,83.86670995978307,-69.26975283320996,171.03538513,NIRSpec,IFU,GTO,1,1,3,10,2,1,10,3,2
1,01232003001,01232003001_10103,01232003001_10103_03,01232003001_0011,378,83.86644019483101,-69.26972895031975,171.03538513,NIRSpec,IFU,GTO,1,1,3,11,3,1,10,3,3
1,01233001001,01233001001_10101,01233001001_10101_01,01233001001_0001,322,143.50821193266057,55.241023625944095,,MIRI,Imaging,GTO,1,1,1,1,1,1,11,1,1
1,01233001001,01233001001_10101,01233001001_10101_02,01233001001_0002,312,143.50888462498494,55.241008637639474,,MIRI,Imaging,GTO,1,1,1,2,2,1,11,1,2
1,01233001001,01233001001_10101,01233001001_10101_03,01233001001_0003,312,143.50877417062156,55.24116861943284,,MIRI,Imaging,GTO,1,1,1,3,3,1,11,1,3
1,01233001001,01233001001_10102,01233001001_10102_01,01233001001_0005,600,143.50821193266057,55.241023625944095,,MIRI,Imaging,GTO,1,1,2,5,1,1,11,2,1
1,01233001001,01233001001_10102,01233001001_10102_02,01233001001_0006,590,143.50888462498494,55.241008637639474,,MIRI,Imaging,GTO,1,1,2,6,2,1,11,2,2
1,01233001001,01233001001_10102,01233001001_10102_03,01233001001_0007,590,143.50877417062156,55.24116861943284,,MIRI,Imaging,GTO,1,1,2,7,3,1,11,2,3
1,01233001001,01233001001_10103,01233001001_10103_01,01233001001_0009,658,143.50821193266057,55.241023625944095,,MIRI,Imaging,GTO,1,1,3,9,1,1,11,3,1
1,01233001001,01233001001_10103,01233001001_10103_02,01233001001_0010,648,143.50888462498494,55.241008637639474,,MIRI,Imaging,GTO,1,1,3,10,2,1,11,3,2
1,01233001001,01233001001_10103,01233001001_10103_03,01233001001_0011,648,143.50877417062156,55.24116861943284,,MIRI,Imaging,GTO,1,1,3,11,3,1,11,3,3
1,01263004001,01263004001_10101,01263004001_10101_01,01263004001_0001,875,170.00577646935014,6.690159182402406,,MIRI,MRS,GTO,1,1,1,1,1,1,12,1,1
1,01263004001,01263004001_10101,01263004001_10101_02,01263004001_0002,854,170.00629527105696,6.68980887273122,,MIRI,MRS,GTO,1,1,1,2,2,1,12,1,2
1,01263004001,01263004001_10101,01263004001_10101_03,01263004001_0003,854,170.00584583757657,6.690073720219332,,MIRI,MRS,GTO,1,1,1,3,3,1,12,1,3
1,01263004001,01263004001_10102,01263004001_10102_01,01263004001_0005,875,170.00577646935014,6.690159182402406,,MIRI,MRS,GTO,1,1,2,5,1,1,12,2,1
1,01263004001,01263004001_10102,01263004001_10102_02,01263004001_0006,854,170.00629527105696,6.68980887273122,,MIRI,MRS,GTO,1,1,2,6,2,1,12,2,2
1,01263004001,01263004001_10102,01263004001_10102_03,01263004001_0007,854,170.00584583757657,6.690073720219332,,MIRI,MRS,GTO,1,1,2,7,3,1,12,2,3
1,01263004001,01263004001_10103,01263004001_10103_01,01263004001_0009,875,170.00577646935014,6.690159182402406,,MIRI,MRS,GTO,1,1,3,9,1,1,12,3,1
1,01263004001,01263004001_10103,01263004001_10103_02,01263004001_0010,854,170.00629527105696,6.68980887273122,,MIRI,MRS,GTO,1,1,3,10,2,1,12,3,2
1,01263004001,01263004001_10103,01263004001_10103_03,01263004001_0011,854,170.00584583757657,6.690073720219332,,MIRI,MRS,GTO,1,1,3,11,3,1,12,3,3
1,01264002001,01264002001_10101,01264002001_10101_01,01264002001_0001,344,189.30362511593023,62.3658932401835,304.99880427,MIRI,Imaging,GTO,1,1,1,1,1,1,13,1,1
1,01264002001,01264002001_10101,01264002001_10101_02,01264002001_0002,334,189.30461027466737,62.36440837673906,304.99880427,MIRI,Imaging,GTO,1,1,1,2,2,1,13,1,2
1,01264002001,01264002001_10101,01264002001_10101_03,01264002001_0003,334,189.3068992679818,62.363777537468565,304.99880427,MIRI,Imaging,GTO,1,1,1,3,3,1,13,1,3
1,01264002001,01264002001_10102,01264002001_10102_01,01264002001_0006,344,189.30362511593023,62.3658932401835,304.99880427,MIRI,Imaging,GTO,1,1,2,6,1,1,13,2,1
1,01264002001,01264002001_10102,01264002001_10102_02,01264002001_0007,334,189.30461027466737,62.36440837673906,304.99880427,MIRI,Imaging,GTO,1,1,2,7,2,1,13,2,2
1,01264002001,01264002001_10102,01264002001_10102_03,01264002001_0008,334,189.3068992679818,62.363777537468565,304.99880427,MIRI,Imaging,GTO,1,1,2,8,3,1,13,2,3
1,01264002001,01264002001_10103,01264002001_10103_01,01264002001_0011,344,189.30362511593023,62.3658932401835,304.99880427,MIRI,Imaging,GTO,1,1,3,11,1,1,13,3,1
1,01264002001,01264002001_10103,01264002001_10103_02,01264002001_0012,334,189.30461027466737,62.36440837673906,304.99880427,MIRI,Imaging,GTO,1,1,3,12,2,1,13,3,2
1,01264002001,01264002001_10103,01264002001_10103_03,01264002001_0013,334,189.3068992679818,62.363777537468565,304.99880427,MIRI,Imaging,GTO,1,1,3,13,3,1,13,3,3
1,01264007001,01264007001_10101,01264007001_10101_01,01264007001_0001,322,256.70635797194427,58.77088731986294,286.99880427,MIRI,Imaging,GTO,1,1,1,1,1,1,14,1,1
1,01264007001,01264007001_10101,01264007001_10101_02,01264007001_0002,312,256.7080811979141,58.769616342388716,286.99880427,MIRI,Imaging,GTO,1,1,1,2,2,1,14,1,2
1,01264007001,01264007001_10101,01264007001_10101_03,01264007001_0003,312,256.7104047615888,58.7693444802977,286.99880427,MIRI,Imaging,GTO,1,1,1,3,3,1,14,1,3
1,01264007001,01264007001_10102,01264007001_10102_01,01264007001_0005,322,256.70635797194427,58.77088731986294,286.99880427,MIRI,Imaging,GTO,1,1,2,5,1,1,14,2,1
1,01264007001,01264007001_10102,01264007001_10102_02,01264007001_0006,312,256.7080811979141,58.769616342388716,286.99880427,MIRI,Imaging,GTO,1,1,2,6,2,1,14,2,2
1,01264007001,01264007001_10102,01264007001_10102_03,01264007001_0007,312,256.7104047615888,58.7693444802977,286.99880427,MIRI,Imaging,GTO,1,1,2,7,3,1,14,2,3
1,01264007001,01264007001_10103,01264007001_10103_01,01264007001_0009,322,256.70635797194427,58.77088731986294,286.99880427,MIRI,Imaging,GTO,1,1,3,9,1,1,14,3,1
